0	11	6	7	48	3	4	34	59	32	2	49	45	14	62	56	30	37	35	38	46	50	25	51	23	47	44	61	52	17	55	10	36	8	19	33	18	20	64	58	60	63	54	27	13	21	26	5	12	22	24	29	57	43	31	16	53	40	9	41	28	15	42	39
0	12	41	49	21	17	25	64	11	22	9	2	13	52	51	58	6	24	40	32	5	10	46	18	7	29	53	59	26	55	50	20	48	57	39	56	63	47	35	19	3	43	42	62	60	23	38	33	4	31	15	14	27	61	30	36	34	16	28	45	54	44	37	8
0	13	7	5	4	54	3	63	45	36	56	33	2	64	32	20	23	57	61	16	55	24	17	22	46	53	51	41	35	42	37	15	12	52	29	10	31	44	43	47	28	30	39	38	9	25	40	50	60	48	27	34	26	6	21	11	18	59	58	49	19	62	8	14
0	14	44	51	57	40	26	33	29	42	63	18	34	2	17	30	15	12	58	54	32	48	38	55	62	7	46	47	9	16	36	21	8	13	41	31	50	23	56	6	35	10	59	3	64	27	28	22	52	37	4	49	60	20	24	39	5	19	43	53	61	25	11	45
0	15	8	52	47	18	53	3	24	56	38	26	27	25	2	16	39	6	55	33	64	61	34	9	14	12	13	37	46	63	43	59	20	23	48	40	28	11	17	36	51	54	31	49	62	29	5	35	44	58	41	4	7	42	19	10	60	50	32	57	22	45	30	21
0	16	43	6	22	4	48	29	40	62	45	41	59	39	15	2	63	55	52	27	23	5	21	44	30	58	20	35	8	25	46	33	32	42	28	49	53	56	14	9	12	34	3	24	11	31	57	7	36	51	50	19	37	64	18	38	47	26	13	61	60	10	17	54
0	17	9	58	5	24	50	59	3	23	39	19	54	16	30	14	2	51	12	21	20	53	10	6	56	35	43	60	36	15	44	34	46	32	26	29	41	64	11	52	37	45	27	31	42	33	48	47	55	7	18	40	22	13	49	25	61	4	8	28	57	63	62	38
0	18	38	16	64	6	43	37	51	29	48	36	22	50	19	4	26	2	15	47	59	13	61	39	40	17	54	62	10	41	45	60	34	33	46	12	8	3	24	25	30	57	7	58	31	35	20	11	63	14	9	55	56	27	52	53	42	44	21	32	23	28	49	5
0	19	10	15	42	52	8	7	58	3	53	44	47	41	4	18	50	16	2	60	27	32	57	25	24	30	21	56	45	26	38	22	54	59	43	51	46	31	49	63	14	5	35	12	29	37	13	62	39	17	36	6	11	33	55	28	23	9	34	20	64	48	40	61
0	20	37	57	19	34	29	25	10	9	62	27	15	23	13	32	42	61	5	2	52	40	14	60	8	48	12	50	7	64	35	16	58	6	31	38	3	36	46	22	53	17	63	45	44	39	49	26	47	28	59	21	41	55	54	56	4	33	51	24	18	11	43	30
0	21	11	13	6	5	7	26	48	63	3	60	4	27	34	54	59	20	32	18	2	58	49	64	45	8	14	36	62	33	56	19	30	15	37	28	35	39	38	42	46	40	50	53	25	41	51	9	23	43	47	57	44	16	61	31	52	22	17	12	55	29	10	24
0	22	40	59	63	23	30	8	32	53	12	11	36	37	47	60	35	33	27	44	41	2	6	29	61	54	19	38	24	7	49	9	18	50	17	13	14	28	57	3	21	52	46	20	48	43	15	45	31	34	56	42	10	26	64	51	39	62	4	16	25	58	5	55
0	23	12	60	41	33	49	38	21	43	17	3	25	62	64	42	11	47	22	63	9	19	2	35	13	57	52	48	51	56	58	39	6	44	24	54	40	8	32	37	5	16	10	34	46	45	18	28	7	61	29	27	53	36	59	30	26	31	55	4	50	14	20	15
0	24	39	14	20	51	44	60	37	33	26	52	57	4	49	40	19	30	17	5	34	43	53	2	29	11	45	42	25	18	63	61	10	21	36	35	9	59	3	16	62	28	22	7	27	47	46	64	15	56	6	12	23	54	58	50	13	55	38	8	32	41	31	48
0	25	13	9	7	50	5	40	4	30	54	28	3	38	63	39	45	44	36	31	56	47	33	43	2	52	64	12	32	10	20	29	23	62	57	19	61	14	16	8	55	59	24	18	17	49	22	58	46	6	53	26	51	11	41	21	35	48	42	60	37	34	15	27
0	26	34	63	62	36	32	58	52	24	61	43	35	28	50	41	53	25	39	37	31	23	22	10	18	2	33	14	54	48	21	7	27	3	13	6	20	49	19	45	16	47	12	55	40	51	42	30	38	15	46	9	17	29	44	57	56	8	59	64	11	5	4	60
0	27	14	64	44	22	51	28	57	10	40	35	26	3	33	59	29	23	42	50	63	6	18	56	34	13	2	8	17	31	30	41	15	25	12	61	58	45	54	11	32	19	48	5	38	53	55	43	62	20	7	60	46	39	47	24	9	37	16	52	36	49	21	4
0	28	33	10	17	8	42	6	9	4	47	20	58	61	48	53	5	38	45	12	24	62	37	21	50	63	31	2	59	57	27	51	3	40	64	44	23	18	41	34	39	7	52	36	19	55	11	15	54	25	32	43	16	49	46	60	30	13	29	56	14	22	26	35
0	29	15	62	8	35	52	5	47	54	18	51	53	49	3	31	24	11	56	28	38	36	26	17	27	23	25	20	2	40	16	48	39	45	6	22	55	21	33	30	64	50	61	60	34	57	9	32	14	42	12	7	13	10	37	19	46	58	63	44	43	4	59	41
0	30	36	12	61	49	41	27	31	64	25	4	21	15	14	17	16	58	51	34	13	28	45	52	11	37	8	22	44	2	9	54	43	20	50	3	26	42	62	55	7	38	33	29	23	59	53	60	6	35	19	24	47	32	40	63	57	18	46	48	5	39	56	10
0	31	16	11	43	7	6	57	22	34	4	12	48	24	29	3	40	56	62	53	45	9	41	14	59	42	39	32	15	49	2	28	63	10	55	60	52	54	27	17	23	26	5	47	21	61	44	13	30	64	58	37	20	38	35	18	8	51	25	36	46	19	33	50
0	32	35	61	18	21	31	39	38	44	11	59	16	42	20	13	64	5	57	15	6	49	30	47	43	28	58	26	37	23	7	2	51	55	3	45	29	9	8	60	48	14	25	10	36	63	24	41	22	53	33	54	50	52	34	62	19	27	12	40	4	56	46	17
0	33	17	42	9	47	58	48	5	45	24	37	50	31	59	27	3	64	23	41	39	52	19	11	54	32	16	46	30	29	14	26	2	63	51	57	12	38	21	62	20	4	53	61	10	28	6	8	56	13	35	22	43	25	60	49	36	7	15	55	44	40	34	18
0	34	62	32	52	61	35	50	53	39	31	22	18	33	54	21	27	13	20	19	16	12	40	42	38	46	17	44	56	59	11	4	14	2	7	48	37	25	10	23	43	24	41	28	63	26	58	36	64	8	60	5	9	15	57	29	55	47	30	51	6	3	45	49
0	35	18	31	38	11	16	20	64	57	6	30	43	58	37	7	51	3	29	8	48	25	36	24	22	33	50	34	19	12	4	46	26	28	2	23	15	5	47	49	59	44	13	42	61	32	39	21	40	27	17	56	54	53	62	52	10	14	41	63	45	55	60	9
0	36	61	41	31	25	21	14	16	51	13	45	11	8	44	9	43	50	26	62	7	33	23	53	6	19	47	40	57	46	5	56	22	37	54	2	34	58	52	28	4	64	17	15	12	30	27	49	48	18	10	39	24	35	63	32	29	38	60	59	3	20	55	42
0	37	19	29	10	62	15	13	42	5	52	14	8	12	7	35	58	31	3	46	53	63	44	49	47	59	41	54	4	51	18	43	50	48	16	64	2	61	60	40	27	9	32	23	57	20	25	34	24	33	30	11	21	28	56	55	45	17	26	39	38	6	22	36
0	38	64	43	51	48	22	19	26	15	59	61	40	54	10	45	34	46	8	24	30	7	31	20	63	9	56	52	42	21	23	49	62	17	60	41	47	2	39	13	36	29	4	50	16	18	37	6	32	44	5	28	55	14	53	27	58	57	11	35	12	33	25	3
0	39	20	44	37	26	57	49	19	17	34	53	29	45	25	63	10	36	9	3	62	22	27	46	15	6	23	58	13	38	32	31	42	11	61	18	5	30	2	43	52	33	40	4	14	24	60	51	8	55	48	41	12	56	50	54	7	28	64	47	35	21	16	59
0	40	63	30	32	12	36	47	35	27	41	6	61	19	24	49	18	17	14	57	21	46	48	15	31	56	10	64	39	4	25	5	38	54	9	7	44	33	29	2	11	53	60	37	59	22	8	23	16	62	55	58	42	34	51	26	20	52	45	43	13	50	3	28
0	41	21	25	11	9	13	51	6	40	5	46	7	53	26	50	48	39	63	35	3	42	60	38	4	15	27	30	34	28	54	37	59	29	20	55	32	24	18	10	2	22	58	52	49	12	64	17	45	16	8	44	14	31	36	61	62	43	33	23	56	57	19	47
0	42	58	47	50	27	24	45	54	46	14	29	39	11	23	64	56	22	60	25	44	18	15	7	20	61	6	28	12	62	51	63	55	36	40	34	49	43	13	35	57	2	38	21	8	10	4	53	37	5	31	59	48	9	33	17	41	3	52	19	26	30	32	16
0	43	22	48	40	45	59	15	63	52	23	21	30	20	8	46	32	28	53	14	12	3	11	57	36	50	37	18	47	13	60	17	35	58	33	25	27	55	44	5	41	62	2	39	6	16	29	4	61	26	54	10	19	51	38	64	24	34	7	31	49	42	9	56
0	44	57	26	29	63	34	17	15	58	32	38	62	46	9	36	8	41	50	56	35	59	64	28	52	4	60	24	5	43	61	11	47	7	21	16	54	12	55	48	18	42	30	2	51	14	33	40	53	19	45	25	49	37	39	20	3	10	22	27	31	13	6	23
0	45	23	46	12	28	60	18	41	16	33	5	49	34	38	10	21	8	43	40	17	37	3	32	25	44	62	6	64	54	42	24	11	14	47	50	22	15	63	20	9	31	19	26	2	4	35	55	13	36	57	53	52	30	48	59	51	61	56	7	58	27	39	29
0	46	60	28	49	10	33	16	25	6	42	54	17	32	43	8	13	53	48	30	58	29	56	61	9	26	35	4	22	20	47	14	7	51	27	39	59	52	36	57	50	11	15	63	55	2	31	19	5	41	34	38	18	12	45	23	40	21	37	3	24	64	44	62
0	47	24	27	39	64	14	46	20	28	51	62	44	7	60	22	37	59	33	9	26	16	52	3	57	21	4	10	49	35	40	36	19	41	30	32	17	48	5	31	34	55	43	13	53	8	2	38	29	54	11	23	45	50	42	58	25	56	18	15	63	12	61	6
0	48	59	45	30	46	23	52	36	18	60	13	12	57	53	28	61	10	38	51	49	56	7	34	41	39	29	16	27	5	33	58	31	24	42	9	64	19	26	54	25	35	55	44	4	6	62	2	21	63	20	8	15	40	43	22	14	32	3	11	17	47	50	37
0	49	25	17	13	58	9	22	7	59	50	55	5	18	40	24	4	14	30	61	54	8	28	16	3	62	38	23	63	19	39	57	45	34	44	37	36	27	31	15	56	48	47	35	33	60	43	42	2	11	52	51	64	21	12	41	32	6	10	46	20	26	29	53
0	50	54	39	56	44	20	12	55	49	57	8	37	48	41	26	28	63	25	7	29	64	47	45	19	16	59	17	21	53	34	35	33	31	32	52	13	40	4	38	15	60	51	6	24	58	23	14	10	2	43	36	30	3	9	5	11	46	27	42	62	61	18	22
0	51	26	40	34	30	63	42	62	47	36	16	32	55	58	12	52	49	24	20	61	45	43	19	35	3	28	27	50	6	41	13	53	5	25	11	39	60	37	4	31	8	23	56	22	64	10	59	18	29	2	17	33	57	14	44	54	15	48	38	21	9	7	46
0	52	53	18	27	16	38	56	14	37	43	63	64	9	55	6	44	4	19	42	22	21	32	50	51	49	5	29	28	36	48	23	57	60	45	30	10	7	58	41	40	20	11	17	35	62	54	31	26	24	25	2	3	47	15	8	33	39	61	34	59	46	12	13
0	53	27	38	14	43	64	55	44	19	22	32	51	5	28	48	57	45	10	58	40	11	35	54	26	25	3	15	33	61	59	12	29	49	23	36	42	4	50	21	63	37	6	9	18	52	56	16	34	39	13	46	2	24	8	47	17	20	31	62	30	60	41	7
0	54	56	20	55	57	37	41	28	25	29	47	19	59	21	34	33	32	13	4	15	51	24	23	10	43	30	9	11	27	62	18	17	16	35	53	7	63	45	64	8	49	26	48	39	50	12	44	42	46	22	61	36	2	5	3	6	60	14	58	52	31	38	40
0	55	28	19	33	15	10	11	17	7	8	39	42	36	6	52	9	18	4	23	47	34	20	41	58	40	61	3	48	44	53	64	5	22	38	14	45	35	12	26	24	13	62	30	37	56	21	29	50	49	63	16	31	60	2	46	59	25	57	54	27	43	51	32
0	56	55	37	28	29	19	21	33	13	15	24	10	30	11	62	17	35	7	45	8	26	39	12	42	22	36	5	6	14	52	38	9	43	18	27	4	32	23	51	47	25	34	59	20	54	41	57	58	60	40	31	61	46	3	2	48	49	44	50	53	16	64	63
0	57	29	34	15	32	62	9	8	50	35	64	52	60	5	61	47	21	54	55	18	30	51	33	53	45	49	39	3	22	31	6	24	4	11	43	56	41	28	59	38	58	36	46	26	44	17	63	27	10	23	13	25	19	20	37	2	42	40	14	16	7	48	12
0	58	50	24	54	14	39	23	56	60	44	15	20	6	12	51	55	40	49	13	57	38	8	4	37	31	48	33	41	52	26	32	28	61	63	62	25	22	7	18	29	46	64	11	47	42	45	27	19	3	16	30	59	5	17	9	21	2	53	10	34	36	35	43
0	59	30	23	36	60	12	53	61	38	49	7	41	29	27	33	31	42	64	26	25	55	4	62	21	20	15	43	14	3	17	50	16	39	58	5	51	10	34	56	13	18	28	57	45	48	52	46	11	32	37	47	8	63	22	40	44	35	2	6	9	24	54	19
0	60	49	33	25	42	17	43	13	48	58	56	9	35	22	47	7	27	59	36	50	15	55	31	5	34	18	45	40	37	24	44	4	26	14	20	30	53	61	29	54	6	8	32	28	46	16	10	3	21	62	64	38	41	23	12	63	11	19	2	39	51	57	52
0	61	31	21	16	13	11	44	43	26	7	23	6	47	57	5	22	54	34	52	4	17	12	27	48	10	24	63	29	60	3	55	40	19	56	46	62	50	53	33	45	51	9	8	41	36	14	25	59	38	42	20	39	18	32	35	15	64	49	30	2	37	28	58
0	62	52	35	53	31	18	54	27	20	16	40	38	17	56	11	14	7	37	10	43	41	63	58	64	60	9	57	55	30	6	45	44	46	4	59	19	13	42	12	22	39	21	33	32	34	50	61	51	47	49	3	5	8	29	15	28	24	36	26	48	2	23	25
0	63	32	36	35	41	61	24	18	14	21	48	31	10	39	25	38	9	44	29	11	60	59	8	16	55	42	51	20	45	13	3	64	56	5	4	57	17	15	46	6	27	49	19	30	40	47	12	43	52	28	50	58	62	26	34	37	53	23	22	7	54	2	33
0	64	51	22	26	59	40	10	34	8	30	31	63	56	42	23	62	60	47	39	36	4	16	37	32	5	55	53	58	11	12	25	52	9	49	21	24	46	20	7	61	15	45	54	43	38	19	48	35	57	3	33	28	44	27	14	50	29	6	18	41	17	13	2
